Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Sales
29936.0,2024-05-04,CUST846,Female,36.0,Electronics,1.0,459.0,,459.0
42306.0,2024-05-04,CUST715,Female,30.0,Electronics,1.0,320.0,,320.0
22519.0,2024-05-04,CUST857,Female,26.0,Furniture,4.0,234.0,,936.0
35630.0,2024-05-04,CUST911,Female,63.0,Groceries,3.0,67.0,,201.0
38549.0,2024-05-04,CUST838,Female,24.0,Beauty,3.0,51.0,,153.0
41177.0,2024-05-04,CUST166,Female,46.0,Beauty,2.0,58.0,,116.0
92702.0,2024-05-04,CUST317,Male,44.0,Clothing,2.0,382.0,,764.0
40857.0,2024-05-04,CUST689,Male,29.0,Furniture,4.0,140.0,,560.0
76928.0,2024-05-04,CUST167,Male,19.0,Clothing,3.0,303.0,,909.0
64900.0,2024-05-04,CUST816,Male,49.0,Clothing,1.0,40.0,,40.0
69137.0,2024-05-04,CUST837,Male,48.0,Clothing,1.0,363.0,,363.0
90775.0,2024-05-04,CUST866,Female,24.0,Furniture,3.0,13.0,,39.0
57026.0,2024-05-04,CUST379,Female,52.0,Groceries,4.0,161.0,,644.0
31892.0,2024-05-04,CUST486,Female,47.0,Furniture,4.0,240.0,,960.0
34334.0,2024-05-04,CUST703,Male,30.0,Clothing,4.0,331.0,,1324.0
93971.0,2024-05-05,CUST755,Female,25.0,Clothing,1.0,171.0,,171.0
98962.0,2024-05-05,CUST387,Male,26.0,Electronics,3.0,89.0,,267.0
40456.0,2024-05-05,CUST361,Female,45.0,Groceries,4.0,156.0,,624.0
20241.0,2024-05-05,CUST152,Female,64.0,Furniture,3.0,101.0,,303.0
28952.0,2024-05-05,CUST125,Female,40.0,Electronics,4.0,244.0,,976.0
60591.0,2024-05-05,CUST740,Male,23.0,Beauty,4.0,174.0,,696.0
76277.0,2024-05-05,CUST209,Male,49.0,Beauty,4.0,23.0,,92.0
32753.0,2024-05-05,CUST370,Male,52.0,Furniture,2.0,224.0,,448.0
43286.0,2024-05-05,CUST547,Male,24.0,Clothing,2.0,344.0,,688.0
90319.0,2024-05-05,CUST813,Female,43.0,Electronics,4.0,499.0,,1996.0
50638.0,2024-05-05,CUST651,Male,25.0,Beauty,2.0,324.0,,648.0
21254.0,2024-05-05,CUST196,Female,39.0,Electronics,3.0,95.0,,285.0
53984.0,2024-05-05,CUST201,Female,46.0,Furniture,1.0,498.0,,498.0
32866.0,2024-05-05,CUST446,Male,24.0,Beauty,1.0,172.0,,172.0
93837.0,2024-05-05,CUST476,Female,26.0,Beauty,1.0,375.0,,375.0
61344.0,2024-05-05,CUST701,Female,43.0,Electronics,2.0,245.0,,490.0
73830.0,2024-05-05,CUST446,Female,31.0,Groceries,2.0,181.0,,362.0
31571.0,2024-05-06,CUST634,Male,32.0,Clothing,3.0,338.0,,1014.0
27962.0,2024-05-06,CUST202,Male,51.0,Electronics,4.0,347.0,,1388.0
34907.0,2024-05-06,CUST286,Male,51.0,Furniture,4.0,305.0,,1220.0
59969.0,2024-05-06,CUST477,Female,50.0,Groceries,4.0,145.0,,580.0
10584.0,2024-05-06,CUST493,Female,45.0,Clothing,3.0,321.0,,963.0
83373.0,2024-05-06,CUST460,Female,60.0,Furniture,2.0,309.0,,618.0
86669.0,2024-05-06,CUST326,Female,43.0,Furniture,1.0,351.0,,351.0
47503.0,2024-05-06,CUST276,Female,26.0,Beauty,4.0,292.0,,1168.0
18087.0,2024-05-06,CUST922,Female,22.0,Furniture,3.0,230.0,,690.0
10072.0,2024-05-06,CUST440,Female,49.0,Furniture,2.0,124.0,,248.0
72048.0,2024-05-06,CUST871,Female,60.0,Electronics,3.0,309.0,,927.0
25589.0,2024-05-06,CUST874,Female,47.0,Groceries,1.0,431.0,,431.0
52967.0,2024-05-06,CUST285,Male,61.0,Furniture,4.0,374.0,,1496.0
73928.0,2024-05-06,CUST979,Male,61.0,Clothing,4.0,48.0,,192.0
51484.0,2024-05-06,CUST732,Male,56.0,Groceries,4.0,81.0,,324.0
93388.0,2024-05-06,CUST717,Male,18.0,Clothing,3.0,91.0,,273.0
55703.0,2024-05-07,CUST537,Male,19.0,Beauty,1.0,28.0,,28.0
57897.0,2024-05-07,CUST738,Male,61.0,Clothing,4.0,475.0,,1900.0
81135.0,2024-05-07,CUST474,Male,19.0,Beauty,3.0,406.0,,1218.0
85773.0,2024-05-07,CUST685,Female,52.0,Beauty,1.0,354.0,,354.0
53056.0,2024-05-07,CUST760,Male,22.0,Clothing,3.0,494.0,,1482.0
29386.0,2024-05-07,CUST920,Male,61.0,Electronics,1.0,89.0,,89.0
57195.0,2024-05-08,CUST627,Male,23.0,Beauty,4.0,122.0,,488.0
73760.0,2024-05-08,CUST508,Male,48.0,Clothing,1.0,481.0,,481.0
43472.0,2024-05-08,CUST813,Male,58.0,Electronics,3.0,451.0,,1353.0
52204.0,2024-05-08,CUST534,Male,22.0,Groceries,2.0,409.0,,818.0
35839.0,2024-05-08,CUST534,Male,23.0,Furniture,2.0,451.0,,902.0
77990.0,2024-05-08,CUST211,Male,27.0,Beauty,4.0,126.0,,504.0
36671.0,2024-05-08,CUST458,Female,18.0,Furniture,3.0,338.0,,1014.0
22795.0,2024-05-08,CUST268,Female,56.0,Beauty,2.0,420.0,,840.0
51322.0,2024-05-08,CUST248,Male,38.0,Beauty,1.0,197.0,,197.0
40300.0,2024-05-08,CUST347,Male,40.0,Groceries,1.0,24.0,,24.0
72116.0,2024-05-08,CUST754,Male,41.0,Electronics,2.0,189.0,,378.0
50751.0,2024-05-08,CUST840,Male,21.0,Furniture,1.0,352.0,,352.0
20302.0,2024-05-08,CUST587,Female,31.0,Groceries,4.0,181.0,,724.0
49375.0,2024-05-08,CUST880,Female,24.0,Electronics,2.0,437.0,,874.0
76589.0,2024-05-08,CUST849,Male,33.0,Beauty,2.0,334.0,,668.0
37692.0,2024-05-09,CUST982,Male,23.0,Groceries,2.0,15.0,,30.0
29481.0,2024-05-09,CUST255,Female,20.0,Furniture,3.0,373.0,,1119.0
88798.0,2024-05-09,CUST367,Female,22.0,Clothing,3.0,390.0,,1170.0
89621.0,2024-05-09,CUST931,Male,24.0,Clothing,4.0,27.0,,108.0
96779.0,2024-05-09,CUST324,Female,23.0,Groceries,4.0,292.0,,1168.0
48565.0,2024-05-09,CUST464,Male,32.0,Electronics,4.0,479.0,,1916.0
89891.0,2024-05-09,CUST523,Male,28.0,Groceries,4.0,472.0,,1888.0
55465.0,2024-05-09,CUST435,Male,64.0,Furniture,4.0,264.0,,1056.0
10792.0,2024-05-09,CUST541,Female,40.0,Clothing,1.0,246.0,,246.0
59736.0,2024-05-09,CUST715,Female,63.0,Furniture,1.0,77.0,,77.0
73330.0,2024-05-09,CUST134,Male,60.0,Electronics,4.0,386.0,,1544.0
43532.0,2024-05-09,CUST254,Male,55.0,Clothing,1.0,257.0,,257.0
12720.0,2024-05-09,CUST394,Female,63.0,Clothing,1.0,497.0,,497.0
63923.0,2024-05-09,CUST701,Female,60.0,Electronics,3.0,88.0,,264.0
90921.0,2024-05-09,CUST734,Male,50.0,Groceries,1.0,115.0,,115.0
28481.0,2024-05-10,CUST743,Male,40.0,Furniture,3.0,109.0,,327.0
76004.0,2024-05-10,CUST969,Male,43.0,Furniture,3.0,365.0,,1095.0
99387.0,2024-05-10,CUST552,Female,46.0,Furniture,3.0,201.0,,603.0
38025.0,2024-05-10,CUST575,Female,18.0,Beauty,1.0,81.0,,81.0
36905.0,2024-05-10,CUST847,Female,21.0,Furniture,1.0,252.0,,252.0
22661.0,2024-05-10,CUST737,Female,50.0,Furniture,1.0,24.0,,24.0
90177.0,2024-05-10,CUST751,Female,35.0,Furniture,4.0,197.0,,788.0
48610.0,2024-05-10,CUST684,Male,30.0,Beauty,4.0,386.0,,1544.0
62105.0,2024-05-10,CUST720,Female,43.0,Clothing,2.0,472.0,,944.0
77639.0,2024-05-10,CUST736,Male,23.0,Beauty,3.0,344.0,,1032.0
33278.0,2024-05-10,CUST221,Male,44.0,Clothing,1.0,153.0,,153.0
96055.0,2024-05-10,CUST342,Female,62.0,Groceries,2.0,314.0,,628.0
21039.0,2024-05-10,CUST561,Female,64.0,Groceries,3.0,128.0,,384.0
66920.0,2024-05-10,CUST993,Female,21.0,Beauty,2.0,449.0,,898.0
15443.0,2024-05-11,CUST359,Female,27.0,Furniture,2.0,335.0,,670.0
12840.0,2024-05-11,CUST183,Male,50.0,Furniture,2.0,56.0,,112.0
39520.0,2024-05-11,CUST560,Male,41.0,Groceries,1.0,191.0,,191.0
88721.0,2024-05-11,CUST222,Female,62.0,Beauty,4.0,357.0,,1428.0
31802.0,2024-05-11,CUST284,Female,53.0,Clothing,3.0,278.0,,834.0
60289.0,2024-05-11,CUST591,Male,36.0,Clothing,3.0,189.0,,567.0
96256.0,2024-05-12,CUST257,Male,49.0,Groceries,4.0,204.0,,816.0
20413.0,2024-05-12,CUST255,Male,40.0,Clothing,3.0,276.0,,828.0
87933.0,2024-05-12,CUST470,Male,18.0,Furniture,1.0,443.0,,443.0
60885.0,2024-05-12,CUST418,Male,30.0,Furniture,4.0,225.0,,900.0
89513.0,2024-05-12,CUST505,Female,30.0,Furniture,2.0,410.0,,820.0
13589.0,2024-05-12,CUST319,Female,44.0,Beauty,1.0,58.0,,58.0
96368.0,2024-05-12,CUST804,Female,23.0,Clothing,2.0,292.0,,584.0
92858.0,2024-05-12,CUST230,Female,48.0,Beauty,2.0,240.0,,480.0
17094.0,2024-05-13,CUST849,Male,64.0,Beauty,4.0,496.0,,1984.0
77927.0,2024-05-13,CUST518,Female,25.0,Furniture,2.0,115.0,,230.0
94510.0,2024-05-13,CUST861,Male,58.0,Clothing,4.0,258.0,,1032.0
80824.0,2024-05-13,CUST957,Female,33.0,Electronics,4.0,297.0,,1188.0
87936.0,2024-05-13,CUST654,Male,24.0,Groceries,2.0,325.0,,650.0
21022.0,2024-05-13,CUST736,Female,44.0,Groceries,3.0,495.0,,1485.0
57343.0,2024-05-13,CUST767,Female,33.0,Electronics,2.0,450.0,,900.0
14035.0,2024-05-13,CUST463,Female,27.0,Furniture,2.0,304.0,,608.0
81678.0,2024-05-13,CUST499,Female,59.0,Beauty,2.0,47.0,,94.0
91690.0,2024-05-14,CUST216,Female,41.0,Electronics,3.0,72.0,,216.0
31007.0,2024-05-14,CUST803,Female,62.0,Furniture,3.0,392.0,,1176.0
48016.0,2024-05-14,CUST386,Male,31.0,Electronics,3.0,471.0,,1413.0
20574.0,2024-05-14,CUST568,Female,57.0,Beauty,2.0,17.0,,34.0
96807.0,2024-05-14,CUST259,Male,22.0,Beauty,1.0,94.0,,94.0
76705.0,2024-05-14,CUST170,Female,62.0,Beauty,2.0,75.0,,150.0
73325.0,2024-05-14,CUST701,Male,40.0,Furniture,4.0,198.0,,792.0
77009.0,2024-05-14,CUST403,Male,26.0,Groceries,2.0,366.0,,732.0
14902.0,2024-05-14,CUST843,Male,43.0,Furniture,1.0,24.0,,24.0
34447.0,2024-05-14,CUST471,Female,23.0,Electronics,4.0,277.0,,1108.0
57181.0,2024-05-14,CUST472,Female,51.0,Groceries,1.0,352.0,,352.0
31528.0,2024-05-14,CUST163,Female,41.0,Furniture,1.0,395.0,,395.0
23332.0,2024-05-14,CUST419,Male,56.0,Clothing,4.0,212.0,,848.0
11374.0,2024-05-14,CUST947,Male,44.0,Electronics,2.0,201.0,,402.0
51668.0,2024-05-14,CUST688,Male,28.0,Beauty,4.0,97.0,,388.0
90868.0,2024-05-14,CUST204,Female,34.0,Clothing,3.0,221.0,,663.0
59049.0,2024-05-14,CUST802,Female,36.0,Electronics,2.0,367.0,,734.0
28379.0,2024-05-14,CUST452,Male,28.0,Clothing,3.0,267.0,,801.0
83831.0,2024-05-14,CUST729,Female,24.0,Beauty,1.0,65.0,,65.0
21123.0,2024-05-15,CUST650,Male,25.0,Groceries,4.0,160.0,,640.0
55490.0,2024-05-15,CUST605,Male,26.0,Beauty,3.0,136.0,,408.0
99831.0,2024-05-15,CUST114,Female,48.0,Electronics,1.0,234.0,,234.0
42907.0,2024-05-15,CUST264,Female,27.0,Clothing,2.0,298.0,,596.0
90852.0,2024-05-15,CUST607,Female,36.0,Groceries,1.0,229.0,,229.0
39730.0,2024-05-15,CUST614,Male,53.0,Electronics,2.0,357.0,,714.0
97841.0,2024-05-15,CUST169,Male,32.0,Groceries,2.0,177.0,,354.0
24146.0,2024-05-15,CUST542,Male,22.0,Beauty,4.0,210.0,,840.0
97056.0,2024-05-15,CUST832,Female,30.0,Clothing,3.0,236.0,,708.0
55349.0,2024-05-15,CUST666,Female,47.0,Groceries,4.0,47.0,,188.0
80062.0,2024-05-15,CUST277,Female,40.0,Clothing,1.0,369.0,,369.0
89786.0,2024-05-15,CUST879,Male,43.0,Groceries,3.0,181.0,,543.0
44157.0,2024-05-16,CUST193,Male,56.0,Clothing,3.0,474.0,,1422.0
46143.0,2024-05-16,CUST300,Female,37.0,Furniture,2.0,255.0,,510.0
19945.0,2024-05-16,CUST165,Male,45.0,Groceries,2.0,101.0,,202.0
67950.0,2024-05-16,CUST976,Male,25.0,Clothing,3.0,147.0,,441.0
37740.0,2024-05-16,CUST887,Female,40.0,Beauty,3.0,308.0,,924.0
21025.0,2024-05-16,CUST599,Female,33.0,Electronics,4.0,74.0,,296.0
33687.0,2024-05-16,CUST904,Male,49.0,Groceries,2.0,366.0,,732.0
95996.0,2024-05-17,CUST423,Female,23.0,Electronics,4.0,106.0,,424.0
15540.0,2024-05-17,CUST250,Male,60.0,Electronics,3.0,495.0,,1485.0
96466.0,2024-05-17,CUST109,Female,31.0,Beauty,2.0,359.0,,718.0
84400.0,2024-05-17,CUST212,Female,57.0,Groceries,3.0,395.0,,1185.0
78765.0,2024-05-17,CUST402,Female,61.0,Groceries,1.0,379.0,,379.0
35609.0,2024-05-18,CUST953,Female,25.0,Groceries,2.0,64.0,,128.0
62916.0,2024-05-18,CUST389,Male,45.0,Beauty,1.0,374.0,,374.0
22697.0,2024-05-18,CUST759,Female,45.0,Furniture,3.0,232.0,,696.0
72769.0,2024-05-18,CUST760,Female,34.0,Groceries,2.0,309.0,,618.0
99959.0,2024-05-18,CUST878,Male,40.0,Furniture,1.0,479.0,,479.0
37466.0,2024-05-18,CUST727,Male,29.0,Furniture,3.0,92.0,,276.0
89292.0,2024-05-18,CUST747,Female,49.0,Furniture,2.0,460.0,,920.0
84463.0,2024-05-18,CUST180,Male,33.0,Clothing,3.0,108.0,,324.0
75833.0,2024-05-18,CUST662,Female,61.0,Furniture,4.0,122.0,,488.0
34159.0,2024-05-19,CUST996,Male,51.0,Clothing,2.0,252.0,,504.0
15405.0,2024-05-19,CUST897,Male,55.0,Beauty,1.0,494.0,,494.0
59883.0,2024-05-19,CUST667,Male,54.0,Clothing,4.0,36.0,,144.0
35936.0,2024-05-19,CUST233,Male,57.0,Groceries,4.0,410.0,,1640.0
26487.0,2024-05-19,CUST334,Female,61.0,Groceries,4.0,87.0,,348.0
37840.0,2024-05-19,CUST229,Female,64.0,Groceries,2.0,424.0,,848.0
28101.0,2024-05-19,CUST215,Female,60.0,Beauty,1.0,431.0,,431.0
40643.0,2024-05-19,CUST653,Female,43.0,Groceries,3.0,117.0,,351.0
13866.0,2024-05-20,CUST418,Female,54.0,Beauty,3.0,255.0,,765.0
99560.0,2024-05-20,CUST603,Male,42.0,Clothing,2.0,479.0,,958.0
55348.0,2024-05-20,CUST976,Male,43.0,Beauty,2.0,408.0,,816.0
26377.0,2024-05-20,CUST825,Male,44.0,Furniture,2.0,217.0,,434.0
37073.0,2024-05-20,CUST953,Male,19.0,Beauty,1.0,135.0,,135.0
95256.0,2024-05-20,CUST405,Male,21.0,Beauty,4.0,77.0,,308.0
36890.0,2024-05-20,CUST871,Female,27.0,Furniture,4.0,489.0,,1956.0
43683.0,2024-05-20,CUST273,Female,31.0,Groceries,1.0,137.0,,137.0
33127.0,2024-05-20,CUST290,Female,21.0,Furniture,2.0,60.0,,120.0
14785.0,2024-05-20,CUST986,Female,63.0,Furniture,3.0,182.0,,546.0
10044.0,2024-05-20,CUST595,Male,38.0,Beauty,2.0,95.0,,190.0
70727.0,2024-05-20,CUST472,Female,64.0,Groceries,3.0,379.0,,1137.0
69372.0,2024-05-21,CUST106,Male,20.0,Clothing,4.0,437.0,,1748.0
33068.0,2024-05-21,CUST443,Male,22.0,Electronics,1.0,276.0,,276.0
18310.0,2024-05-21,CUST814,Male,53.0,Furniture,4.0,350.0,,1400.0
19094.0,2024-05-21,CUST568,Male,34.0,Groceries,2.0,448.0,,896.0
20491.0,2024-05-21,CUST216,Female,38.0,Furniture,2.0,149.0,,298.0
72582.0,2024-05-21,CUST375,Female,52.0,Clothing,4.0,353.0,,1412.0
21302.0,2024-05-21,CUST558,Male,35.0,Furniture,1.0,436.0,,436.0
52056.0,2024-05-21,CUST661,Male,39.0,Electronics,4.0,388.0,,1552.0
50189.0,2024-05-22,CUST238,Female,23.0,Electronics,1.0,281.0,,281.0
53794.0,2024-05-22,CUST673,Male,20.0,Furniture,2.0,284.0,,568.0
37167.0,2024-05-22,CUST437,Female,60.0,Furniture,3.0,158.0,,474.0
27874.0,2024-05-22,CUST137,Male,44.0,Groceries,3.0,173.0,,519.0
24047.0,2024-05-22,CUST847,Male,60.0,Beauty,2.0,112.0,,224.0
94291.0,2024-05-22,CUST365,Female,46.0,Groceries,4.0,257.0,,1028.0
28419.0,2024-05-22,CUST577,Male,59.0,Furniture,3.0,98.0,,294.0
10973.0,2024-05-22,CUST295,Male,48.0,Electronics,1.0,40.0,,40.0
13856.0,2024-05-22,CUST783,Female,34.0,Beauty,3.0,337.0,,1011.0
39787.0,2024-05-22,CUST493,Female,48.0,Electronics,1.0,117.0,,117.0
51651.0,2024-05-22,CUST222,Male,52.0,Electronics,3.0,196.0,,588.0
75098.0,2024-05-22,CUST343,Female,40.0,Groceries,1.0,85.0,,85.0
84431.0,2024-05-22,CUST850,Female,30.0,Groceries,3.0,153.0,,459.0
89986.0,2024-05-22,CUST783,Male,64.0,Groceries,3.0,134.0,,402.0
38203.0,2024-05-23,CUST975,Female,54.0,Electronics,1.0,163.0,,163.0
82367.0,2024-05-23,CUST678,Female,33.0,Groceries,3.0,263.0,,789.0
43398.0,2024-05-23,CUST880,Female,39.0,Clothing,4.0,110.0,,440.0
89378.0,2024-05-23,CUST872,Male,31.0,Beauty,4.0,447.0,,1788.0
96786.0,2024-05-23,CUST442,Male,21.0,Groceries,4.0,162.0,,648.0
69200.0,2024-05-23,CUST877,Female,49.0,Beauty,2.0,131.0,,262.0
53909.0,2024-05-23,CUST894,Male,37.0,Groceries,3.0,267.0,,801.0
64695.0,2024-05-23,CUST761,Female,18.0,Furniture,1.0,476.0,,476.0
87514.0,2024-05-23,CUST587,Female,19.0,Furniture,4.0,239.0,,956.0
19187.0,2024-05-23,CUST327,Male,55.0,Groceries,4.0,392.0,,1568.0
35591.0,2024-05-23,CUST241,Male,43.0,Furniture,4.0,298.0,,1192.0
65651.0,2024-05-24,CUST918,Female,63.0,Beauty,1.0,315.0,,315.0
23196.0,2024-05-24,CUST716,Female,36.0,Electronics,1.0,156.0,,156.0
75098.0,2024-05-24,CUST487,Male,62.0,Furniture,2.0,263.0,,526.0
30201.0,2024-05-24,CUST203,Male,46.0,Furniture,4.0,427.0,,1708.0
75751.0,2024-05-24,CUST175,Female,18.0,Furniture,1.0,395.0,,395.0
89296.0,2024-05-24,CUST120,Male,55.0,Clothing,1.0,11.0,,11.0
77937.0,2024-05-25,CUST466,Female,25.0,Clothing,3.0,362.0,,1086.0
33570.0,2024-05-25,CUST821,Female,45.0,Clothing,3.0,25.0,,75.0
36746.0,2024-05-25,CUST204,Female,18.0,Groceries,1.0,445.0,,445.0
56099.0,2024-05-25,CUST339,Female,41.0,Electronics,4.0,452.0,,1808.0
24007.0,2024-05-25,CUST961,Female,30.0,Clothing,1.0,139.0,,139.0
59488.0,2024-05-25,CUST478,Male,53.0,Furniture,4.0,309.0,,1236.0
79565.0,2024-05-25,CUST446,Male,63.0,Groceries,1.0,394.0,,394.0
79159.0,2024-05-26,CUST280,Male,42.0,Clothing,1.0,207.0,,207.0
96137.0,2024-05-26,CUST438,Male,47.0,Electronics,3.0,262.0,,786.0
83772.0,2024-05-26,CUST702,Female,29.0,Electronics,2.0,195.0,,390.0
58499.0,2024-05-26,CUST653,Male,62.0,Beauty,1.0,152.0,,152.0
18528.0,2024-05-26,CUST544,Female,23.0,Groceries,2.0,68.0,,136.0
60310.0,2024-05-26,CUST145,Female,61.0,Clothing,1.0,393.0,,393.0
78433.0,2024-05-26,CUST455,Male,49.0,Electronics,4.0,227.0,,908.0
35145.0,2024-05-26,CUST348,Male,40.0,Furniture,2.0,224.0,,448.0
21076.0,2024-05-26,CUST870,Female,21.0,Electronics,2.0,161.0,,322.0
94554.0,2024-05-26,CUST223,Male,28.0,Groceries,4.0,340.0,,1360.0
59400.0,2024-05-26,CUST163,Female,52.0,Electronics,1.0,415.0,,415.0
41798.0,2024-05-26,CUST425,Male,39.0,Clothing,1.0,350.0,,350.0
38127.0,2024-05-26,CUST713,Male,34.0,Groceries,1.0,453.0,,453.0
24434.0,2024-05-26,CUST183,Male,31.0,Clothing,1.0,64.0,,64.0
60771.0,2024-05-27,CUST983,Male,37.0,Beauty,4.0,482.0,,1928.0
20110.0,2024-05-27,CUST273,Female,23.0,Furniture,4.0,114.0,,456.0
87445.0,2024-05-27,CUST605,Male,56.0,Clothing,2.0,146.0,,292.0
69834.0,2024-05-27,CUST197,Male,22.0,Groceries,1.0,445.0,,445.0
86705.0,2024-05-27,CUST942,Female,27.0,Groceries,3.0,256.0,,768.0
38623.0,2024-05-27,CUST741,Male,56.0,Clothing,1.0,278.0,,278.0
73650.0,2024-05-27,CUST529,Male,23.0,Electronics,1.0,233.0,,233.0
41443.0,2024-05-27,CUST407,Female,29.0,Beauty,2.0,160.0,,320.0
43215.0,2024-05-27,CUST109,Male,27.0,Beauty,1.0,450.0,,450.0
69517.0,2024-05-28,CUST760,Male,29.0,Clothing,2.0,441.0,,882.0
32407.0,2024-05-28,CUST106,Female,31.0,Beauty,2.0,15.0,,30.0
86172.0,2024-05-28,CUST926,Male,52.0,Beauty,2.0,411.0,,822.0
57839.0,2024-05-28,CUST556,Female,39.0,Clothing,1.0,300.0,,300.0
14358.0,2024-05-28,CUST915,Female,42.0,Furniture,2.0,230.0,,460.0
91920.0,2024-05-28,CUST113,Male,47.0,Furniture,4.0,51.0,,204.0
16657.0,2024-05-28,CUST134,Male,45.0,Groceries,4.0,364.0,,1456.0
95390.0,2024-05-28,CUST121,Male,64.0,Beauty,2.0,23.0,,46.0
20704.0,2024-05-29,CUST265,Male,33.0,Clothing,2.0,481.0,,962.0
41386.0,2024-05-29,CUST355,Male,22.0,Electronics,1.0,483.0,,483.0
94859.0,2024-05-29,CUST787,Female,46.0,Groceries,4.0,456.0,,1824.0
68284.0,2024-05-29,CUST730,Female,40.0,Electronics,4.0,55.0,,220.0
35397.0,2024-05-29,CUST743,Female,44.0,Beauty,2.0,187.0,,374.0
44220.0,2024-05-29,CUST156,Female,51.0,Beauty,1.0,65.0,,65.0
89492.0,2024-05-29,CUST942,Male,21.0,Beauty,2.0,58.0,,116.0
91955.0,2024-05-29,CUST109,Male,31.0,Beauty,2.0,317.0,,634.0
11541.0,2024-05-29,CUST644,Female,44.0,Beauty,2.0,456.0,,912.0
34160.0,2024-05-29,CUST189,Female,51.0,Electronics,2.0,44.0,,88.0
40780.0,2024-05-29,CUST267,Female,57.0,Groceries,3.0,120.0,,360.0
25041.0,2024-05-29,CUST373,Male,39.0,Groceries,3.0,52.0,,156.0
66855.0,2024-05-29,CUST344,Female,38.0,Clothing,1.0,463.0,,463.0
78817.0,2024-05-29,CUST774,Female,46.0,Beauty,4.0,400.0,,1600.0
53244.0,2024-05-30,CUST796,Male,22.0,Groceries,4.0,429.0,,1716.0
43123.0,2024-05-30,CUST677,Female,57.0,Furniture,3.0,262.0,,786.0
43544.0,2024-05-30,CUST816,Male,54.0,Electronics,3.0,354.0,,1062.0
15087.0,2024-05-30,CUST716,Male,53.0,Groceries,4.0,380.0,,1520.0
54966.0,2024-05-30,CUST374,Female,31.0,Groceries,2.0,46.0,,92.0
29563.0,2024-05-30,CUST178,Male,45.0,Beauty,2.0,438.0,,876.0
33744.0,2024-05-30,CUST534,Male,28.0,Furniture,4.0,454.0,,1816.0
96462.0,2024-05-30,CUST560,Male,35.0,Groceries,4.0,489.0,,1956.0
48073.0,2024-05-30,CUST388,Female,26.0,Clothing,1.0,25.0,,25.0
53207.0,2024-05-30,CUST480,Female,39.0,Groceries,4.0,132.0,,528.0
72672.0,2024-05-30,CUST790,Male,46.0,Clothing,2.0,280.0,,560.0
29272.0,2024-05-30,CUST648,Female,51.0,Electronics,4.0,409.0,,1636.0
42879.0,2024-05-30,CUST629,Female,37.0,Clothing,3.0,321.0,,963.0
61998.0,2024-05-30,CUST959,Male,41.0,Electronics,2.0,128.0,,256.0
73833.0,2024-05-31,CUST207,Female,30.0,Clothing,4.0,398.0,,1592.0
57933.0,2024-05-31,CUST431,Female,49.0,Beauty,3.0,31.0,,93.0
21789.0,2024-05-31,CUST378,Female,51.0,Electronics,2.0,301.0,,602.0
90233.0,2024-05-31,CUST191,Male,37.0,Furniture,3.0,82.0,,246.0
58888.0,2024-05-31,CUST705,Female,32.0,Groceries,3.0,142.0,,426.0
41842.0,2024-05-31,CUST370,Male,29.0,Electronics,3.0,439.0,,1317.0
73378.0,2024-05-31,CUST395,Male,24.0,Clothing,4.0,35.0,,140.0
35798.0,2024-05-31,CUST363,Female,44.0,Electronics,1.0,407.0,,407.0
96747.0,2024-05-31,CUST671,Female,61.0,Beauty,2.0,389.0,,778.0
18340.0,2024-05-31,CUST587,Female,60.0,Clothing,4.0,269.0,,1076.0
52181.0,2024-05-31,CUST731,Female,61.0,Groceries,4.0,464.0,,1856.0
13677.0,2024-05-31,CUST125,Male,56.0,Electronics,2.0,454.0,,908.0
66034.0,2024-06-01,CUST931,Female,21.0,Electronics,4.0,417.0,,1668.0
50579.0,2024-06-01,CUST894,Male,55.0,Furniture,4.0,311.0,,1244.0
84362.0,2024-06-01,CUST548,Male,40.0,Clothing,4.0,133.0,,532.0
73694.0,2024-06-01,CUST231,Female,60.0,Beauty,2.0,112.0,,224.0
65176.0,2024-06-01,CUST980,Female,57.0,Furniture,4.0,185.0,,740.0
56445.0,2024-06-01,CUST165,Female,47.0,Electronics,3.0,279.0,,837.0
29524.0,2024-06-01,CUST345,Female,46.0,Electronics,2.0,203.0,,406.0
49353.0,2024-06-02,CUST710,Male,60.0,Beauty,1.0,110.0,,110.0
81255.0,2024-06-02,CUST480,Male,20.0,Groceries,3.0,65.0,,195.0
21035.0,2024-06-02,CUST122,Male,18.0,Furniture,3.0,152.0,,456.0
34613.0,2024-06-02,CUST703,Female,20.0,Groceries,1.0,234.0,,234.0
59430.0,2024-06-02,CUST706,Female,46.0,Groceries,4.0,331.0,,1324.0
50155.0,2024-06-02,CUST226,Male,46.0,Beauty,2.0,447.0,,894.0
85329.0,2024-06-02,CUST152,Male,50.0,Electronics,3.0,344.0,,1032.0
76307.0,2024-06-02,CUST703,Female,23.0,Electronics,1.0,279.0,,279.0
24753.0,2024-06-03,CUST377,Male,62.0,Clothing,3.0,129.0,,387.0
76005.0,2024-06-03,CUST564,Female,39.0,Electronics,1.0,363.0,,363.0
40973.0,2024-06-03,CUST462,Female,22.0,Furniture,1.0,395.0,,395.0
94151.0,2024-06-03,CUST666,Female,31.0,Beauty,4.0,382.0,,1528.0
98285.0,2024-06-03,CUST485,Male,59.0,Furniture,1.0,36.0,,36.0
